41000,0, 0.788, 0.788, 0.576, 0.779, 0.789,, 0.788
41000,1, 0.786, 0.786, 0.574, 0.777, 0.789,, 0.786
41000,2, 0.787, 0.787, 0.574, 0.777, 0.788,, 0.787
41000,3, 0.784, 0.784, 0.570, 0.774, 0.787,, 0.784
41000,4, 0.785, 0.785, 0.572, 0.774, 0.788,, 0.785
41000,5, 0.790, 0.790, 0.582, 0.780, 0.792,, 0.790
41000,6, 0.791, 0.791, 0.584, 0.781, 0.794,, 0.791
41000,7, 0.792, 0.792, 0.586, 0.780, 0.796,, 0.792
41000,8, 0.794, 0.794, 0.589, 0.781, 0.796,, 0.794
41000,9, 0.795, 0.795, 0.591, 0.780, 0.797,, 0.795
41000,10, 0.796, 0.796, 0.592, 0.780, 0.798,, 0.796
41000,11, 0.793, 0.793, 0.586, 0.777, 0.792,, 0.793
41000,12, 0.790, 0.790, 0.582, 0.773, 0.793,, 0.790
42000,0, 0.787, 0.787, 0.575, 0.778, 0.789,, 0.787
42000,1, 0.786, 0.786, 0.574, 0.777, 0.788,, 0.786
42000,2, 0.785, 0.785, 0.570, 0.774, 0.786,, 0.785
42000,3, 0.784, 0.784, 0.568, 0.774, 0.785,, 0.784
42000,4, 0.786, 0.786, 0.573, 0.776, 0.787,, 0.786
42000,5, 0.793, 0.793, 0.586, 0.783, 0.794,, 0.793
42000,6, 0.794, 0.794, 0.590, 0.784, 0.796,, 0.794
42000,7, 0.797, 0.797, 0.596, 0.785, 0.800,, 0.797
