0,0, 0.790, 0.790, 0.580, 0.785, 0.790,, 0.790
0,1, 0.789, 0.789, 0.579, 0.784, 0.790,, 0.789
0,2, 0.789, 0.789, 0.578, 0.784, 0.790,, 0.789
0,3, 0.788, 0.788, 0.578, 0.783, 0.790,, 0.788
0,4, 0.788, 0.788, 0.577, 0.782, 0.789,, 0.788
0,5, 0.788, 0.788, 0.577, 0.783, 0.790,, 0.788
0,6, 0.788, 0.788, 0.576, 0.782, 0.789,, 0.788
0,7, 0.787, 0.787, 0.576, 0.782, 0.789,, 0.787
0,8, 0.787, 0.787, 0.576, 0.782, 0.790,, 0.787
0,9, 0.787, 0.787, 0.575, 0.781, 0.790,, 0.787
0,10, 0.786, 0.786, 0.575, 0.781, 0.789,, 0.786
0,11, 0.786, 0.786, 0.574, 0.781, 0.789,, 0.786
0,12, 0.786, 0.786, 0.574, 0.781, 0.788,, 0.786
1000,0, 0.790, 0.790, 0.580, 0.785, 0.790,, 0.790
1000,1, 0.789, 0.789, 0.578, 0.784, 0.790,, 0.789
1000,2, 0.788, 0.788, 0.577, 0.782, 0.789,, 0.788
1000,3, 0.787, 0.787, 0.575, 0.781, 0.789,, 0.787
1000,4, 0.786, 0.786, 0.573, 0.780, 0.788,, 0.786
1000,5, 0.785, 0.785, 0.571, 0.778, 0.787,, 0.785
1000,6, 0.784, 0.784, 0.569, 0.777, 0.786,, 0.784
1000,7, 0.784, 0.784, 0.569, 0.776, 0.786,, 0.784
1000,8, 0.783, 0.783, 0.568, 0.775, 0.786,, 0.783
1000,9, 0.783, 0.783, 0.568, 0.776, 0.786,, 0.783
1000,10, 0.783, 0.783, 0.567, 0.775, 0.785,, 0.783
1000,11, 0.783, 0.783, 0.567, 0.776, 0.785,, 0.783
1000,12, 0.784, 0.784, 0.568, 0.777, 0.785,, 0.784
2000,0, 0.790, 0.790, 0.579, 0.784, 0.790,, 0.790
2000,1, 0.789, 0.789, 0.578, 0.783, 0.790,, 0.789
