31000,0, 0.787, 0.787, 0.575, 0.780, 0.788,, 0.787
31000,1, 0.787, 0.787, 0.574, 0.779, 0.788,, 0.787
31000,2, 0.787, 0.787, 0.575, 0.778, 0.789,, 0.787
31000,3, 0.786, 0.786, 0.573, 0.776, 0.788,, 0.786
31000,4, 0.786, 0.786, 0.573, 0.776, 0.789,, 0.786
31000,5, 0.790, 0.790, 0.580, 0.779, 0.792,, 0.790
31000,6, 0.791, 0.791, 0.583, 0.781, 0.793,, 0.791
31000,7, 0.792, 0.792, 0.586, 0.780, 0.796,, 0.792
31000,8, 0.792, 0.792, 0.586, 0.780, 0.796,, 0.792
31000,9, 0.794, 0.794, 0.587, 0.780, 0.792,, 0.794
31000,10, 0.794, 0.794, 0.587, 0.779, 0.792,, 0.794
31000,11, 0.796, 0.796, 0.590, 0.780, 0.793,, 0.796
31000,12, 0.792, 0.792, 0.582, 0.775, 0.788,, 0.792
32000,0, 0.788, 0.788, 0.576, 0.780, 0.788,, 0.788
32000,1, 0.786, 0.786, 0.573, 0.777, 0.787,, 0.786
32000,2, 0.785, 0.785, 0.571, 0.775, 0.786,, 0.785
32000,3, 0.785, 0.785, 0.572, 0.776, 0.787,, 0.785
32000,4, 0.785, 0.785, 0.572, 0.775, 0.788,, 0.785
32000,5, 0.788, 0.788, 0.577, 0.778, 0.790,, 0.788
32000,6, 0.790, 0.790, 0.580, 0.780, 0.792,, 0.790
32000,7, 0.792, 0.792, 0.587, 0.781, 0.797,, 0.792
