51000,0, 0.787, 0.787, 0.575, 0.778, 0.788,, 0.787
51000,1, 0.786, 0.786, 0.573, 0.777, 0.787,, 0.786
51000,2, 0.786, 0.786, 0.573, 0.777, 0.788,, 0.786
51000,3, 0.788, 0.788, 0.576, 0.778, 0.789,, 0.788
51000,4, 0.788, 0.788, 0.576, 0.777, 0.789,, 0.788
51000,5, 0.792, 0.792, 0.585, 0.781, 0.793,, 0.792
51000,6, 0.794, 0.794, 0.589, 0.783, 0.796,, 0.794
51000,7, 0.796, 0.796, 0.594, 0.784, 0.799,, 0.796
51000,8, 0.797, 0.797, 0.595, 0.784, 0.799,, 0.797
51000,9, 0.795, 0.795, 0.592, 0.780, 0.797,, 0.795
51000,10, 0.795, 0.795, 0.591, 0.778, 0.795,, 0.795
51000,11, 0.794, 0.794, 0.589, 0.776, 0.796,, 0.794
51000,12, 0.792, 0.792, 0.585, 0.775, 0.795,, 0.792
52000,0, 0.787, 0.787, 0.575, 0.778, 0.788,, 0.787
52000,1, 0.786, 0.786, 0.572, 0.777, 0.787,, 0.786
52000,2, 0.786, 0.786, 0.573, 0.777, 0.787,, 0.786
52000,3, 0.787, 0.787, 0.574, 0.776, 0.788,, 0.787
52000,4, 0.787, 0.787, 0.574, 0.776, 0.787,, 0.787
52000,5, 0.794, 0.794, 0.589, 0.783, 0.795,, 0.794
52000,6, 0.795, 0.795, 0.591, 0.783, 0.796,, 0.795
52000,7, 0.798, 0.798, 0.597, 0.785, 0.800,, 0.798
