21000,0, 0.821, 0.821, 0.819, 0.745, 0.884, 0.766, 0.821
21000,1, 0.825, 0.825, 0.824, 0.749, 0.889, 0.770, 0.825
21000,2, 0.828, 0.828, 0.827, 0.753, 0.889, 0.775, 0.828
21000,3, 0.831, 0.831, 0.829, 0.758, 0.888, 0.781, 0.831
21000,4, 0.830, 0.830, 0.829, 0.757, 0.889, 0.779, 0.830
21000,5, 0.834, 0.834, 0.832, 0.763, 0.886, 0.787, 0.834
21000,6, 0.836, 0.836, 0.834, 0.768, 0.885, 0.793, 0.836
21000,7, 0.843, 0.843, 0.841, 0.774, 0.891, 0.800, 0.843
21000,8, 0.871, 0.871, 0.870, 0.807, 0.916, 0.831, 0.871
21000,9, 0.878, 0.878, 0.877, 0.815, 0.926, 0.835, 0.878
21000,10, 0.878, 0.878, 0.877, 0.811, 0.932, 0.829, 0.878
21000,11, 0.873, 0.873, 0.872, 0.802, 0.933, 0.821, 0.873
21000,12, 0.866, 0.866, 0.865, 0.790, 0.929, 0.810, 0.866
22000,0, 0.822, 0.822, 0.820, 0.746, 0.884, 0.768, 0.822
22000,1, 0.827, 0.827, 0.826, 0.753, 0.888, 0.774, 0.827
22000,2, 0.830, 0.830, 0.828, 0.756, 0.887, 0.780, 0.830
22000,3, 0.832, 0.832, 0.830, 0.759, 0.885, 0.784, 0.832
22000,4, 0.832, 0.832, 0.831, 0.760, 0.886, 0.785, 0.832
22000,5, 0.836, 0.836, 0.834, 0.767, 0.885, 0.792, 0.836
22000,6, 0.838, 0.838, 0.836, 0.770, 0.885, 0.795, 0.838
22000,7, 0.845, 0.845, 0.843, 0.775, 0.893, 0.802, 0.845
22000,8, 0.873, 0.873, 0.871, 0.808, 0.917, 0.833, 0.873
22000,9, 0.880, 0.880, 0.878, 0.816, 0.926, 0.838, 0.880
22000,10, 0.877, 0.877, 0.876, 0.809, 0.931, 0.830, 0.877
22000,11, 0.871, 0.871, 0.871, 0.798, 0.932, 0.818, 0.871
22000,12, 0.863, 0.863, 0.863, 0.785, 0.927, 0.808, 0.863
23000,0, 0.823, 0.823, 0.821, 0.748, 0.883, 0.770, 0.823
