17000,0, 0.816, 0.816, 0.815, 0.736, 0.888, 0.755, 0.816
17000,1, 0.822, 0.822, 0.821, 0.744, 0.890, 0.763, 0.822
17000,2, 0.825, 0.825, 0.824, 0.748, 0.889, 0.770, 0.825
17000,3, 0.827, 0.827, 0.826, 0.752, 0.885, 0.776, 0.827
17000,4, 0.827, 0.827, 0.825, 0.751, 0.885, 0.776, 0.827
17000,5, 0.831, 0.831, 0.829, 0.757, 0.884, 0.783, 0.831
17000,6, 0.832, 0.832, 0.830, 0.760, 0.884, 0.786, 0.832
17000,7, 0.837, 0.837, 0.835, 0.763, 0.889, 0.791, 0.837
17000,8, 0.864, 0.864, 0.863, 0.795, 0.914, 0.820, 0.864
17000,9, 0.870, 0.870, 0.868, 0.802, 0.922, 0.823, 0.870
17000,10, 0.869, 0.869, 0.868, 0.798, 0.927, 0.818, 0.869
