57000,0, 0.829, 0.829, 0.827, 0.759, 0.876, 0.787, 0.829
57000,1, 0.834, 0.834, 0.832, 0.764, 0.890, 0.785, 0.834
57000,2, 0.833, 0.833, 0.832, 0.760, 0.890, 0.783, 0.833
57000,3, 0.835, 0.835, 0.834, 0.762, 0.893, 0.785, 0.835
57000,4, 0.837, 0.837, 0.835, 0.765, 0.891, 0.788, 0.837
57000,5, 0.839, 0.839, 0.837, 0.769, 0.891, 0.793, 0.839
57000,6, 0.844, 0.844, 0.842, 0.778, 0.889, 0.804, 0.844
57000,7, 0.863, 0.863, 0.861, 0.798, 0.905, 0.824, 0.863
57000,8, 0.889, 0.889, 0.887, 0.831, 0.929, 0.852, 0.889
57000,9, 0.892, 0.892, 0.891, 0.834, 0.938, 0.851, 0.892
