2000,8, 0.587, 0.587, 0.623, 0.432, 0.908, 0.434, 0.587
2000,9, 0.587, 0.587, 0.623, 0.431, 0.909, 0.433, 0.587
2000,10, 0.588, 0.588, 0.624, 0.434, 0.907, 0.436, 0.588
2000,11, 0.588, 0.588, 0.623, 0.434, 0.904, 0.435, 0.588
3000,8, 0.614, 0.614, 0.643, 0.463, 0.898, 0.467, 0.614
3000,9, 0.615, 0.615, 0.643, 0.465, 0.899, 0.468, 0.615
3000,10, 0.618, 0.618, 0.645, 0.469, 0.895, 0.471, 0.618
3000,11, 0.616, 0.616, 0.643, 0.467, 0.892, 0.470, 0.616
4000,8, 0.625, 0.625, 0.647, 0.479, 0.875, 0.486, 0.625
4000,9, 0.625, 0.625, 0.647, 0.478, 0.874, 0.486, 0.625
4000,10, 0.629, 0.629, 0.650, 0.482, 0.876, 0.490, 0.629
4000,11, 0.626, 0.626, 0.649, 0.479, 0.878, 0.486, 0.626
5000,8, 0.640, 0.640, 0.657, 0.500, 0.860, 0.510, 0.640
5000,9, 0.644, 0.644, 0.661, 0.503, 0.867, 0.512, 0.644
5000,10, 0.647, 0.647, 0.665, 0.505, 0.871, 0.515, 0.647
5000,11, 0.648, 0.648, 0.665, 0.506, 0.873, 0.515, 0.648
6000,8, 0.657, 0.657, 0.670, 0.518, 0.858, 0.532, 0.657
6000,9, 0.656, 0.656, 0.670, 0.515, 0.862, 0.529, 0.656
6000,10, 0.661, 0.661, 0.675, 0.521, 0.865, 0.535, 0.661
6000,11, 0.667, 0.667, 0.681, 0.528, 0.870, 0.541, 0.667
7000,8, 0.685, 0.685, 0.697, 0.547, 0.874, 0.564, 0.685
7000,9, 0.686, 0.686, 0.698, 0.548, 0.871, 0.566, 0.686
7000,10, 0.694, 0.694, 0.704, 0.559, 0.868, 0.578, 0.694
7000,11, 0.705, 0.705, 0.714, 0.574, 0.872, 0.592, 0.705
8000,8, 0.743, 0.743, 0.748, 0.621, 0.876, 0.645, 0.743
8000,9, 0.743, 0.743, 0.747, 0.620, 0.875, 0.645, 0.743
8000,10, 0.754, 0.754, 0.757, 0.633, 0.872, 0.664, 0.754
8000,11, 0.767, 0.767, 0.768, 0.650, 0.874, 0.683, 0.767
9000,8, 0.790, 0.790, 0.790, 0.684, 0.881, 0.716, 0.790
9000,9, 0.791, 0.791, 0.792, 0.685, 0.882, 0.718, 0.791
9000,10, 0.797, 0.797, 0.797, 0.690, 0.883, 0.725, 0.797
9000,11, 0.803, 0.803, 0.803, 0.700, 0.885, 0.735, 0.803
10000,8, 0.815, 0.815, 0.815, 0.720, 0.893, 0.750, 0.815
10000,9, 0.819, 0.819, 0.819, 0.724, 0.895, 0.755, 0.819
10000,10, 0.823, 0.823, 0.822, 0.728, 0.896, 0.760, 0.823
10000,11, 0.826, 0.826, 0.825, 0.734, 0.897, 0.766, 0.826
