13000,8, 0.845, 0.845, 0.844, 0.764, 0.907, 0.791, 0.845
13000,9, 0.851, 0.851, 0.850, 0.771, 0.913, 0.796, 0.851
13000,10, 0.851, 0.851, 0.850, 0.771, 0.917, 0.793, 0.851
13000,11, 0.851, 0.851, 0.851, 0.770, 0.920, 0.792, 0.851
14000,8, 0.853, 0.853, 0.851, 0.776, 0.909, 0.802, 0.853
14000,9, 0.859, 0.859, 0.858, 0.785, 0.916, 0.809, 0.859
14000,10, 0.859, 0.859, 0.859, 0.784, 0.920, 0.807, 0.859
14000,11, 0.858, 0.858, 0.857, 0.780, 0.921, 0.803, 0.858
15000,8, 0.858, 0.858, 0.856, 0.784, 0.909, 0.811, 0.858
15000,9, 0.864, 0.864, 0.863, 0.793, 0.916, 0.817, 0.864
15000,10, 0.863, 0.863, 0.862, 0.790, 0.921, 0.813, 0.863
15000,11, 0.861, 0.861, 0.860, 0.784, 0.922, 0.808, 0.861
16000,8, 0.860, 0.860, 0.859, 0.787, 0.912, 0.813, 0.860
16000,9, 0.866, 0.866, 0.865, 0.795, 0.921, 0.817, 0.866
16000,10, 0.866, 0.866, 0.865, 0.793, 0.924, 0.814, 0.866
16000,11, 0.863, 0.863, 0.863, 0.787, 0.926, 0.809, 0.863
