31000,0, 0.826, 0.826, 0.825, 0.753, 0.881, 0.778, 0.826
31000,1, 0.831, 0.831, 0.830, 0.759, 0.889, 0.781, 0.831
31000,2, 0.833, 0.833, 0.831, 0.760, 0.890, 0.782, 0.833
31000,3, 0.835, 0.835, 0.834, 0.764, 0.889, 0.787, 0.835
31000,4, 0.836, 0.836, 0.834, 0.765, 0.887, 0.790, 0.836
31000,5, 0.839, 0.839, 0.837, 0.769, 0.888, 0.795, 0.839
31000,6, 0.840, 0.840, 0.838, 0.772, 0.887, 0.798, 0.840
31000,7, 0.851, 0.851, 0.850, 0.783, 0.897, 0.811, 0.851
31000,8, 0.879, 0.879, 0.878, 0.818, 0.920, 0.842, 0.879
31000,9, 0.885, 0.885, 0.884, 0.825, 0.931, 0.844, 0.885
31000,10, 0.883, 0.883, 0.882, 0.817, 0.937, 0.835, 0.883
31000,11, 0.873, 0.873, 0.873, 0.800, 0.934, 0.820, 0.873
31000,12, 0.864, 0.864, 0.864, 0.785, 0.931, 0.806, 0.864
32000,0, 0.827, 0.827, 0.825, 0.754, 0.880, 0.779, 0.827
32000,1, 0.831, 0.831, 0.830, 0.758, 0.889, 0.781, 0.831
32000,2, 0.833, 0.833, 0.831, 0.761, 0.888, 0.784, 0.833
32000,3, 0.835, 0.835, 0.833, 0.763, 0.888, 0.788, 0.835
32000,4, 0.836, 0.836, 0.834, 0.764, 0.886, 0.791, 0.836
32000,5, 0.840, 0.840, 0.838, 0.771, 0.887, 0.797, 0.840
32000,6, 0.841, 0.841, 0.839, 0.773, 0.888, 0.798, 0.841
32000,7, 0.851, 0.851, 0.850, 0.783, 0.899, 0.809, 0.851
