21000,0, 0.609, 0.609, 0.615, 0.468, 0.747, 0.514, 0.609
21000,1, 0.614, 0.614, 0.619, 0.472, 0.746, 0.522, 0.614
21000,2, 0.618, 0.618, 0.622, 0.477, 0.744, 0.528, 0.618
21000,3, 0.620, 0.620, 0.624, 0.478, 0.744, 0.531, 0.620
21000,4, 0.620, 0.620, 0.624, 0.478, 0.742, 0.532, 0.620
21000,5, 0.619, 0.619, 0.623, 0.479, 0.739, 0.533, 0.619
21000,6, 0.619, 0.619, 0.623, 0.480, 0.739, 0.533, 0.619
21000,7, 0.644, 0.644, 0.647, 0.502, 0.760, 0.558, 0.644
21000,8, 0.675, 0.675, 0.677, 0.544, 0.776, 0.598, 0.675
21000,9, 0.692, 0.692, 0.693, 0.568, 0.791, 0.615, 0.692
21000,10, 0.697, 0.697, 0.699, 0.574, 0.800, 0.617, 0.697
21000,11, 0.698, 0.698, 0.700, 0.577, 0.806, 0.615, 0.698
21000,12, 0.694, 0.694, 0.696, 0.571, 0.797, 0.615, 0.694
22000,0, 0.610, 0.610, 0.616, 0.470, 0.747, 0.516, 0.610
22000,1, 0.614, 0.614, 0.619, 0.477, 0.743, 0.523, 0.614
22000,2, 0.619, 0.619, 0.623, 0.478, 0.743, 0.531, 0.619
22000,3, 0.620, 0.620, 0.625, 0.479, 0.745, 0.532, 0.620
22000,4, 0.621, 0.621, 0.625, 0.480, 0.743, 0.534, 0.621
22000,5, 0.621, 0.621, 0.624, 0.482, 0.739, 0.535, 0.621
22000,6, 0.621, 0.621, 0.624, 0.482, 0.739, 0.535, 0.621
22000,7, 0.646, 0.646, 0.649, 0.505, 0.762, 0.560, 0.646
22000,8, 0.678, 0.678, 0.681, 0.547, 0.785, 0.597, 0.678
22000,9, 0.688, 0.688, 0.691, 0.562, 0.801, 0.602, 0.688
22000,10, 0.695, 0.695, 0.697, 0.570, 0.805, 0.611, 0.695
22000,11, 0.702, 0.702, 0.704, 0.582, 0.804, 0.624, 0.702
22000,12, 0.696, 0.696, 0.698, 0.573, 0.798, 0.617, 0.696
23000,0, 0.610, 0.610, 0.616, 0.469, 0.747, 0.515, 0.610
23000,1, 0.614, 0.614, 0.619, 0.477, 0.744, 0.523, 0.614
