17000,0, 0.606, 0.606, 0.612, 0.464, 0.745, 0.510, 0.606
17000,1, 0.610, 0.610, 0.615, 0.467, 0.744, 0.516, 0.610
17000,2, 0.613, 0.613, 0.618, 0.471, 0.743, 0.521, 0.613
17000,3, 0.614, 0.614, 0.618, 0.472, 0.741, 0.523, 0.614
17000,4, 0.614, 0.614, 0.618, 0.471, 0.742, 0.523, 0.614
17000,5, 0.611, 0.611, 0.616, 0.472, 0.741, 0.521, 0.611
17000,6, 0.616, 0.616, 0.620, 0.474, 0.743, 0.526, 0.616
17000,7, 0.636, 0.636, 0.640, 0.494, 0.760, 0.547, 0.636
17000,8, 0.667, 0.667, 0.670, 0.533, 0.781, 0.583, 0.667
17000,9, 0.679, 0.679, 0.682, 0.551, 0.792, 0.595, 0.679
17000,10, 0.683, 0.683, 0.686, 0.556, 0.797, 0.598, 0.683
17000,11, 0.685, 0.685, 0.688, 0.560, 0.800, 0.599, 0.685
