51000,0, 0.617, 0.617, 0.623, 0.479, 0.754, 0.522, 0.617
51000,1, 0.627, 0.627, 0.631, 0.489, 0.751, 0.539, 0.627
51000,2, 0.628, 0.628, 0.631, 0.488, 0.749, 0.540, 0.628
51000,3, 0.631, 0.631, 0.635, 0.491, 0.749, 0.546, 0.631
51000,4, 0.633, 0.633, 0.636, 0.494, 0.749, 0.549, 0.633
51000,5, 0.634, 0.634, 0.638, 0.496, 0.750, 0.550, 0.634
51000,6, 0.635, 0.635, 0.638, 0.497, 0.751, 0.550, 0.635
51000,7, 0.666, 0.666, 0.669, 0.533, 0.776, 0.584, 0.666
51000,8, 0.693, 0.693, 0.696, 0.568, 0.801, 0.611, 0.693
51000,9, 0.717, 0.717, 0.719, 0.599, 0.815, 0.641, 0.717
51000,10, 0.726, 0.726, 0.727, 0.609, 0.820, 0.651, 0.726
51000,11, 0.721, 0.721, 0.724, 0.605, 0.828, 0.639, 0.721
51000,12, 0.717, 0.717, 0.718, 0.599, 0.817, 0.638, 0.717
52000,0, 0.618, 0.618, 0.623, 0.479, 0.754, 0.523, 0.618
52000,1, 0.628, 0.628, 0.632, 0.491, 0.752, 0.539, 0.628
52000,2, 0.629, 0.629, 0.633, 0.490, 0.749, 0.542, 0.629
52000,3, 0.632, 0.632, 0.636, 0.493, 0.749, 0.547, 0.632
52000,4, 0.635, 0.635, 0.638, 0.496, 0.749, 0.551, 0.635
52000,5, 0.633, 0.633, 0.637, 0.495, 0.752, 0.547, 0.633
52000,6, 0.635, 0.635, 0.639, 0.498, 0.752, 0.550, 0.635
52000,7, 0.667, 0.667, 0.669, 0.534, 0.774, 0.586, 0.667
