27000,0, 0.617, 0.617, 0.621, 0.482, 0.742, 0.529, 0.617
27000,1, 0.618, 0.618, 0.622, 0.482, 0.744, 0.529, 0.618
27000,2, 0.622, 0.622, 0.626, 0.482, 0.747, 0.533, 0.622
27000,3, 0.623, 0.623, 0.627, 0.482, 0.747, 0.535, 0.623
27000,4, 0.621, 0.621, 0.625, 0.483, 0.743, 0.534, 0.621
27000,5, 0.624, 0.624, 0.628, 0.486, 0.742, 0.538, 0.624
27000,6, 0.626, 0.626, 0.630, 0.485, 0.749, 0.538, 0.626
27000,7, 0.650, 0.650, 0.654, 0.511, 0.768, 0.564, 0.650
27000,8, 0.683, 0.683, 0.684, 0.555, 0.784, 0.605, 0.683
27000,9, 0.702, 0.702, 0.704, 0.580, 0.803, 0.624, 0.702
27000,10, 0.709, 0.709, 0.710, 0.589, 0.806, 0.633, 0.709
